1557.31 2.90378 2.77078
1511.07 2.71655 2.64243
1205.61 2.20515 2.11576
1217.59 2.21276 2.08103
1262.07 2.2762 2.09168
1182.75 2.17617 2.09562
1220.07 2.23589 2.12903
1559.02 2.87261 2.77478
1529.69 2.81126 2.71398
1526.99 2.77649 2.6399
