467.232 2.12128 2.05188
467.461 2.15452 2.03368
467.871 2.10801 2.03167
466.918 2.09433 2.02973
468.315 2.13893 2.0444
467.641 2.07808 2.02754
376.002 1.66409 1.6583
473.76 2.09101 2.1454
467.893 2.06332 2.04308
467.284 2.07509 2.04654
