453.321 2.05969 2.07064
466.935 2.06088 2.03578
447.454 1.99013 2.04586
454.814 2.09649 2.01686
460.459 2.07248 2.04239
453.021 2.0617 2.07462
453.405 2.08548 2.01953
453.984 2.06752 2.0091
453.038 2.0175 2.07295
447.76 1.99466 1.95842
