377.342 1.64485 1.62655
395.987 1.73895 1.67611
496.378 2.17683 2.06252
487.882 2.10244 2.05238
385.061 1.79234 1.59327
385.456 1.63838 1.57495
494.885 2.09998 2.15362
498.3 2.20228 2.07999
494.949 2.18065 2.06103
418.949 1.7141 1.66044
