220.489 1.70625 1.67163
220.596 1.75982 1.66927
220.286 1.66978 1.68062
221.124 1.72301 1.67642
175.94 1.33232 1.33392
218.082 1.6824 1.64668
220.394 1.66135 1.72298
219.781 1.69869 1.68302
220.711 1.71161 1.72677
222.751 1.68043 1.6973
