205.38 1.60679 1.67928
207.84 1.60827 1.72411
204.557 1.64551 1.63991
211.454 1.68796 1.66843
205.828 1.60932 1.63897
205.018 1.56684 1.63412
204.972 1.60962 1.67961
204.159 1.66658 1.65311
205.485 1.65163 1.62956
208.049 1.59965 1.65415
