116.001 1.44722 1.62446
108.824 1.38661 1.38974
108.65 1.38778 1.41055
110.218 1.37769 1.39963
109.357 1.41662 1.3927
116.694 1.5048 1.46273
116.529 1.48765 1.46569
110.93 1.39403 1.39892
109.613 1.37626 1.38806
109.13 1.36931 1.40609
