193.36 1.62669 1.60474
192.985 1.669 1.60031
192.898 1.63148 1.60465
193.421 1.58615 1.6079
193.462 1.59295 1.60421
195.472 1.57608 1.64676
198.189 1.60579 1.64791
192.373 1.61541 1.59281
192.418 1.66927 1.59658
192.695 1.54209 1.6188
