252.863 1.80141 1.74274
256.078 1.75333 1.76116
252.968 1.7756 1.7256
252.768 1.73904 1.71604
255.409 1.78375 1.75425
251.609 1.75563 1.72153
252.106 1.78904 1.73772
251.768 1.7151 1.7422
257.027 1.80889 1.79706
251.751 1.81222 1.72975
